"success","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time","version","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","slider_start","image_name","view_history","value","thumbnail_name","attention_check","onset_time","question_order"
"","html-slider-response","25","319137","0.0-5.0-0.20","xjrf0","20210930","1418","V4-20210927","","","","","2461","<img src='images/experiment/57_start.png' height = '350'><br>How much do you like this image?","197","371","images/experiment/57_start.png","","","","","",""
"","html-slider-response","26","321133","0.0-5.0-0.21","xjrf0","20210930","1418","V4-20210927","","","","","1996","<img src='images/experiment/pair_37_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","152","136","images/experiment/pair_37_57_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","27","324688","0.0-5.0-0.22","xjrf0","20210930","1418","V4-20210927","","","","","3548","<img src='images/experiment/pair_64_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","217","254","images/experiment/pair_64_57_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","28","326442","0.0-5.0-0.23","xjrf0","20210930","1418","V4-20210927","","","","","1749","<img src='images/experiment/pair_5_101_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","215","157","images/experiment/pair_5_101_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","29","331349","0.0-5.0-0.24","xjrf0","20210930","1418","V4-20210927","","","","","4901","<img src='images/experiment/101_start.png' height = '350'><br>How much do you like this image?","148","68","images/experiment/101_start.png","","","","","",""
"","html-slider-response","30","334076","0.0-5.0-0.25","xjrf0","20210930","1418","V4-20210927","","","","","2718","<img src='images/experiment/pair_101_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","300","97","images/experiment/pair_101_64_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","31","336474","0.0-5.0-0.26","xjrf0","20210930","1418","V4-20210927","","","","","2396","<img src='images/experiment/pair_64_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","274","495","images/experiment/pair_64_57_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","32","341090","0.0-5.0-0.27","xjrf0","20210930","1418","V4-20210927","","","","","4560","<img src='images/experiment/pair_37_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","220","374","images/experiment/pair_37_41_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","33","344830","0.0-5.0-0.28","xjrf0","20210930","1418","V4-20210927","","","","","3736","<img src='images/experiment/pair_5_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","327","260","images/experiment/pair_5_64_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","34","346839","0.0-5.0-0.29","xjrf0","20210930","1418","V4-20210927","","","","","2009","<img src='images/experiment/pair_101_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","112","2","images/experiment/pair_101_92_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","35","350612","0.0-5.0-0.30","xjrf0","20210930","1418","V4-20210927","","","","","3769","<img src='images/experiment/pair_37_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","288","160","images/experiment/pair_37_41_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","36","352976","0.0-5.0-0.31","xjrf0","20210930","1418","V4-20210927","","","","","2352","<img src='images/experiment/pair_64_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","298","385","images/experiment/pair_64_41_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","37","364288","0.0-5.0-0.32","xjrf0","20210930","1418","V4-20210927","","","","","11306","<img src='images/experiment/pair_92_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","224","384","images/experiment/pair_92_64_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","38","366864","0.0-5.0-0.33","xjrf0","20210930","1418","V4-20210927","","","","","2572","<img src='images/experiment/pair_37_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","319","114","images/experiment/pair_37_92_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","39","369313","0.0-5.0-0.34","xjrf0","20210930","1418","V4-20210927","","","","","2449","<img src='images/experiment/64_start.png' height = '350'><br>How much do you like this image?","259","484","images/experiment/64_start.png","","","","","",""
"","html-slider-response","40","371397","0.0-5.0-0.35","xjrf0","20210930","1418","V4-20210927","","","","","2084","<img src='images/experiment/pair_37_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","408","314","images/experiment/pair_37_64_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","41","373607","0.0-5.0-0.36","xjrf0","20210930","1418","V4-20210927","","","","","2210","<img src='images/experiment/pair_37_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","209","95","images/experiment/pair_37_57_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","42","375385","0.0-5.0-0.37","xjrf0","20210930","1418","V4-20210927","","","","","1777","<img src='images/experiment/37_start.png' height = '350'><br>How much do you like this image?","221","34","images/experiment/37_start.png","","","","","",""
"","html-slider-response","43","377677","0.0-5.0-0.38","xjrf0","20210930","1418","V4-20210927","","","","","2290","<img src='images/experiment/pair_64_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","238","69","images/experiment/pair_64_41_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","44","379811","0.0-5.0-0.39","xjrf0","20210930","1418","V4-20210927","","","","","2123","<img src='images/experiment/pair_5_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","212","21","images/experiment/pair_5_64_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","45","381344","0.0-5.0-0.40","xjrf0","20210930","1418","V4-20210927","","","","","1339","<img src='images/experiment/pair_37_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","233","37","images/experiment/pair_37_57_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","46","384536","0.0-5.0-0.41","xjrf0","20210930","1418","V4-20210927","","","","","3187","<img src='images/experiment/pair_64_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","248","102","images/experiment/pair_64_57_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","47","388108","0.0-5.0-0.42","xjrf0","20210930","1418","V4-20210927","","","","","3548","<img src='images/experiment/pair_37_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","264","442","images/experiment/pair_37_64_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","48","390511","0.0-5.0-0.43","xjrf0","20210930","1418","V4-20210927","","","","","2398","<img src='images/experiment/pair_101_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","250","215","images/experiment/pair_101_64_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","49","392451","0.0-5.0-0.44","xjrf0","20210930","1418","V4-20210927","","","","","1932","<img src='images/experiment/pair_101_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","258","369","images/experiment/pair_101_57_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","50","394965","0.0-5.0-0.45","xjrf0","20210930","1418","V4-20210927","","","","","2501","<img src='images/experiment/pair_37_101_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","267","130","images/experiment/pair_37_101_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","51","397235","0.0-5.0-0.46","xjrf0","20210930","1418","V4-20210927","","","","","2212","<img src='images/experiment/pair_37_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","282","499","images/experiment/pair_37_64_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","52","398658","0.0-5.0-0.47","xjrf0","20210930","1418","V4-20210927","","","","","1412","<img src='images/experiment/pair_92_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","277","113","images/experiment/pair_92_64_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","53","401617","0.0-5.0-0.48","xjrf0","20210930","1418","V4-20210927","","","","","2930","<img src='images/experiment/pair_5_101_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","500","120","images/experiment/pair_5_101_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","54","404014","0.0-5.0-0.49","xjrf0","20210930","1418","V4-20210927","","","","","2377","<img src='images/experiment/pair_92_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","31","105","images/experiment/pair_92_57_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","55","405847","0.0-5.0-0.50","xjrf0","20210930","1418","V4-20210927","","","","","1833","<img src='images/experiment/pair_5_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","307","226","images/experiment/pair_5_64_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","56","407263","0.0-5.0-0.51","xjrf0","20210930","1418","V4-20210927","","","","","1383","<img src='images/experiment/pair_92_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","232","453","images/experiment/pair_92_64_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","57","408951","0.0-5.0-0.52","xjrf0","20210930","1418","V4-20210927","","","","","1680","<img src='images/experiment/pair_101_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","336","476","images/experiment/pair_101_64_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","58","410338","0.0-5.0-0.53","xjrf0","20210930","1418","V4-20210927","","","","","1385","<img src='images/experiment/pair_5_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","134","274","images/experiment/pair_5_41_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","59","412274","0.0-5.0-0.54","xjrf0","20210930","1418","V4-20210927","","","","","1936","<img src='images/experiment/pair_101_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","279","468","images/experiment/pair_101_57_out_tensor(0.3333).png","","","","","",""
"","instructions","60","421032","0.0-6.0","xjrf0","20210930","1418","V4-20210927","","","","","8722","","","","","[{""page_index"":0,""viewing_time"":3436},{""page_index"":1,""viewing_time"":5286}]","","","","",""
"","call-function","61","421036","0.0-7.0","xjrf0","20210930","1418","V4-20210927","","","","","","","","","","","","","","",""
"","timed-html-button-response","62","424954","0.0-8.0-0.0","xjrf0","20210930","1418","V4-20210927","","","","","3914","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca0.jpg' width='350'></div><div><img src='images/practice/alpaca1.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca0.jpg","","","images/practice/alpaca1.jpg","","",""
"","timed-html-button-response","63","426671","0.0-8.0-0.1","xjrf0","20210930","1418","V4-20210927","","","","","1713","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca1.jpg' width='350'></div><div><img src='images/practice/alpaca2.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca1.jpg","","","images/practice/alpaca2.jpg","","",""
"","timed-html-button-response","64","429776","0.0-8.0-0.2","xjrf0","20210930","1418","V4-20210927","","","","","3100","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca2.jpg' width='350'><svg id='dotElement' class='overlayAttentionCheck' width='20' height='20'><circle cx='10' cy='10' r='10' fill='red'onclick='finishTrialAfterRedDotClick()' /></svg></div><div><img src='images/practice/alpaca3.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca2.jpg","","","images/practice/alpaca3.jpg","ignored","1000",""
"","timed-html-button-response","65","433823","0.0-8.0-0.3","xjrf0","20210930","1418","V4-20210927","","","","","4045","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca3.jpg' width='350'></div><div><img src='images/practice/alpaca4.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca3.jpg","","","images/practice/alpaca4.jpg","","",""
"","timed-html-button-response","66","436102","0.0-8.0-0.4","xjrf0","20210930","1418","V4-20210927","","","","","2232","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca4.jpg' width='350'></div><div><img src='images/practice/alpaca5.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca4.jpg","","","images/practice/alpaca5.jpg","","",""
"","call-function","67","436107","0.0-9.0","xjrf0","20210930","1418","V4-20210927","","","","","","","","","","","","","","",""
"","html-button-response","68","441073","0.0-10.0","xjrf0","20210930","1418","V4-20210927","","","","","4964","
        <div class=""introBox"">
        <h1>Viewing: Summary</h1>

        <p>Remember: You will now view these images for 15 minutes. Look at 
        each image as long as you like to. You can proceed to the next image, 
        shown as a thumbnail, by clicking the 'View Next Image' button.</p>

        <p>From time to time a red dot will appear on some of the images, which 
        you must click on with your mouse. These events will be quite rare. As 
        long as you pay attention to the main image, the red dot will be easy 
        to spot. This task only exists to check whether you look at the image 
        or not.</p> 

        <p>The viewing of the images is your main task.</p>

        <p>Click on 'Continue' to start the viewing part.</p>
        </div>","0","","","","","","","",""
"","call-function","69","441075","0.0-11.0","xjrf0","20210930","1418","V4-20210927","","","","","","","","","","","","","","",""
"","timed-html-button-response","70","443927","0.0-12.0-0.0-0.0","xjrf0","20210930","1418","V4-20210927","","","","","2848","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_64_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_5_64_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_64_out_tensor(0.5000).png","","","images/experiment/pair_5_64_out_tensor(0.6667).png","","",""
"","timed-html-button-response","71","445272","0.0-12.0-0.0-0.1","xjrf0","20210930","1418","V4-20210927","","","","","1334","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_64_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_37_41_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_64_out_tensor(0.6667).png","","","images/experiment/pair_37_41_out_tensor(0.6667).png","","",""
"","timed-html-button-response","72","446317","0.0-12.0-0.0-0.2","xjrf0","20210930","1418","V4-20210927","","","","","1029","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_37_41_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_64_41_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_37_41_out_tensor(0.6667).png","","","images/experiment/pair_64_41_out_tensor(0.5000).png","","",""
"","timed-html-button-response","73","446941","0.0-12.0-0.0-0.3","xjrf0","20210930","1418","V4-20210927","","","","","623","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_64_41_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/92_start.png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_64_41_out_tensor(0.5000).png","","","images/experiment/92_start.png","","",""
"","timed-html-button-response","74","447932","0.0-12.0-0.0-0.4","xjrf0","20210930","1418","V4-20210927","","","","","957","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/92_start.png' width='350'></div><div><img src='images/experiment/pair_101_92_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/92_start.png","","","images/experiment/pair_101_92_out_tensor(0.5000).png","","",""
"","timed-html-button-response","75","448771","0.0-12.0-0.0-0.5","xjrf0","20210930","1418","V4-20210927","","","","","834","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_101_92_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_92_64_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_101_92_out_tensor(0.5000).png","","","images/experiment/pair_92_64_out_tensor(0.6667).png","","",""
"","timed-html-button-response","76","450701","0.0-12.0-0.0-0.6","xjrf0","20210930","1418","V4-20210927","","","","","1895","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_92_64_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/5_start.png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_92_64_out_tensor(0.6667).png","","","images/experiment/5_start.png","","",""
"","timed-html-button-response","77","451295","0.0-12.0-0.0-0.7","xjrf0","20210930","1418","V4-20210927","","","","","594","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/5_start.png' width='350'></div><div><img src='images/experiment/pair_64_41_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/5_start.png","","","images/experiment/pair_64_41_out_tensor(0.6667).png","","",""
"","timed-html-button-response","78","451986","0.0-12.0-0.0-0.8","xjrf0","20210930","1418","V4-20210927","","","","","686","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_64_41_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_5_92_out_tensor(0.3333).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_64_41_out_tensor(0.6667).png","","","images/experiment/pair_5_92_out_tensor(0.3333).png","","",""
